feature,importance,fold_id,horizon,model_name
num__gdp_per_capita_growth_z,0.0,3,7,model6_income_group_nolag
num__inflation_cpi_yoy,0.026029069,3,7,model6_income_group_nolag
num__inflation_cpi_yoy_z,0.0,3,7,model6_income_group_nolag
num__unemployment_total,0.03454772,3,7,model6_income_group_nolag
num__unemployment_total_z,0.0,3,7,model6_income_group_nolag
num__unemployment_youth,0.07691652,3,7,model6_income_group_nolag
num__unemployment_youth_z,0.0,3,7,model6_income_group_nolag
num__unemployment_sa,0.052215602,3,7,model6_income_group_nolag
num__unemployment_sa_z,0.005287598,3,7,model6_income_group_nolag
num__unemployment_rate,0.09687756,3,7,model6_income_group_nolag
num__unemployment_rate_z,0.0021239445,3,7,model6_income_group_nolag
num__earnings_monthly,0.01828802,3,7,model6_income_group_nolag
num__earnings_monthly_z,0.0,3,7,model6_income_group_nolag
num__political_stability_est,0.025865097,3,7,model6_income_group_nolag
num__political_stability_est_z,0.018821089,3,7,model6_income_group_nolag
num__voice_accountability_est,0.22289091,3,7,model6_income_group_nolag
num__voice_accountability_est_z,0.007903332,3,7,model6_income_group_nolag
num__government_effectiveness_est,0.015209826,3,7,model6_income_group_nolag
num__government_effectiveness_est_z,0.029467091,3,7,model6_income_group_nolag
num__rule_of_law_est,0.057305038,3,7,model6_income_group_nolag
num__rule_of_law_est_z,0.013038377,3,7,model6_income_group_nolag
num__fx_pct_30d_x_instability,0.0029586938,3,7,model6_income_group_nolag
num__oil_brent_pct_30d_x_inflation,0.0033082238,3,7,model6_income_group_nolag
num__economic_stress_index,0.00688897,3,7,model6_income_group_nolag
num__economic_stress_index_z,0.003957176,3,7,model6_income_group_nolag
num__labour_conflict_index,0.012781798,3,7,model6_income_group_nolag
num__labour_conflict_index_z,0.023085799,3,7,model6_income_group_nolag
num__protest_mobilisation_index,0.027243821,3,7,model6_income_group_nolag
num__protest_mobilisation_index_z,0.01503945,3,7,model6_income_group_nolag
num__food_cpi_inflation,0.0059152856,3,7,model6_income_group_nolag
num__food_cpi_inflation_z,0.0050018867,3,7,model6_income_group_nolag
num__energy_cpi_inflation,0.008391195,3,7,model6_income_group_nolag
num__energy_cpi_inflation_z,0.004538963,3,7,model6_income_group_nolag
num__month_sin,0.0022950068,3,7,model6_income_group_nolag
num__month_cos,0.0050210217,3,7,model6_income_group_nolag
num__fao_food_index_yoy,0.0025282335,3,7,model6_income_group_nolag
num__fao_cereals_index_yoy,0.003976471,3,7,model6_income_group_nolag
num__fao_oils_index_yoy,0.0031291242,3,7,model6_income_group_nolag
num__fao_food_index_yoy_above90,0.0,3,7,model6_income_group_nolag
num__fao_cereals_index_yoy_above90,0.0,3,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag1m,0.0020203793,3,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag3m,0.0039472184,3,7,model6_income_group_nolag
num__fao_cereals_index_yoy_lag6m,0.0007156684,3,7,model6_income_group_nolag
num__fao_food_index_yoy_lag1m,0.0030461128,3,7,model6_income_group_nolag
num__fao_food_index_yoy_lag3m,0.0034190146,3,7,model6_income_group_nolag
num__fao_cereals_yoy_x_instability,0.0045392853,3,7,model6_income_group_nolag
num__fao_food_yoy_x_youth_unemp,0.006148525,3,7,model6_income_group_nolag
num__gta_harmful_events,0.0,3,7,model6_income_group_nolag
num__gta_harmful_events_z,0.013569059,3,7,model6_income_group_nolag
num__gta_liberalising_events,0.0,3,7,model6_income_group_nolag
num__gta_liberalising_events_z,0.0058474247,3,7,model6_income_group_nolag
num__gta_30d_count,0.003728448,3,7,model6_income_group_nolag
num__gta_30d_count_z,0.0037705242,3,7,model6_income_group_nolag
num__gta_90d_count,0.029559907,3,7,model6_income_group_nolag
num__gta_90d_count_z,0.0036545321,3,7,model6_income_group_nolag
num__acled_7d_lag,0.29051834,4,7,model5_xgboost_tuned
num__acled_28d_lag,0.28947306,4,7,model5_xgboost_tuned
num__riot_7d_lag,0.0052731857,4,7,model5_xgboost_tuned
num__riot_28d_lag,0.13137695,4,7,model5_xgboost_tuned
num__violence_7d_lag,0.0,4,7,model5_xgboost_tuned
num__violence_28d_lag,0.014161724,4,7,model5_xgboost_tuned
num__protest_fat_7d_lag,0.0,4,7,model5_xgboost_tuned
num__protest_fat_28d_lag,0.0,4,7,model5_xgboost_tuned
num__fx_pct_7d,0.0,4,7,model5_xgboost_tuned
num__fx_pct_30d,0.0,4,7,model5_xgboost_tuned
num__fx_pct_90d,0.00242099,4,7,model5_xgboost_tuned
num__fx_vol_7d,0.008462294,4,7,model5_xgboost_tuned
num__fx_vol_30d,0.002952608,4,7,model5_xgboost_tuned
num__oil_brent_pct_14d,0.0010017424,4,7,model5_xgboost_tuned
num__oil_brent_pct_30d,0.00028150415,4,7,model5_xgboost_tuned
num__yield_us10y,0.0015923255,4,7,model5_xgboost_tuned
num__fx_pct_30d_z,0.0017072394,4,7,model5_xgboost_tuned
num__fx_vol_30d_z,0.0010974056,4,7,model5_xgboost_tuned
num__oil_brent_pct_30d_z,0.0016766737,4,7,model5_xgboost_tuned
num__gdp_growth,0.0054421984,4,7,model5_xgboost_tuned
num__gdp_growth_z,0.0026062466,4,7,model5_xgboost_tuned
num__gdp_per_capita_growth,0.0037293148,4,7,model5_xgboost_tuned
num__gdp_per_capita_growth_z,0.0020621375,4,7,model5_xgboost_tuned
num__inflation_cpi_yoy,0.0039966805,4,7,model5_xgboost_tuned
num__inflation_cpi_yoy_z,0.002647284,4,7,model5_xgboost_tuned
num__unemployment_total,0.0039222403,4,7,model5_xgboost_tuned
num__unemployment_total_z,0.0028164822,4,7,model5_xgboost_tuned
num__unemployment_youth,0.0067163515,4,7,model5_xgboost_tuned
num__unemployment_youth_z,0.019921083,4,7,model5_xgboost_tuned
num__unemployment_sa,0.015160016,4,7,model5_xgboost_tuned
num__unemployment_sa_z,0.003143106,4,7,model5_xgboost_tuned
num__unemployment_rate,0.0034610576,4,7,model5_xgboost_tuned
num__unemployment_rate_z,0.0019648226,4,7,model5_xgboost_tuned
num__earnings_monthly,0.0,4,7,model5_xgboost_tuned
num__earnings_monthly_z,0.0,4,7,model5_xgboost_tuned
num__political_stability_est,0.004613722,4,7,model5_xgboost_tuned
num__political_stability_est_z,0.003029068,4,7,model5_xgboost_tuned
num__voice_accountability_est,0.007843147,4,7,model5_xgboost_tuned
num__voice_accountability_est_z,0.005518837,4,7,model5_xgboost_tuned
num__government_effectiveness_est,0.012670842,4,7,model5_xgboost_tuned
num__government_effectiveness_est_z,0.000849544,4,7,model5_xgboost_tuned
num__rule_of_law_est,0.006997225,4,7,model5_xgboost_tuned
num__rule_of_law_est_z,0.0,4,7,model5_xgboost_tuned
num__fx_pct_30d_x_instability,0.0028627322,4,7,model5_xgboost_tuned
num__oil_brent_pct_30d_x_inflation,0.001799677,4,7,model5_xgboost_tuned
num__economic_stress_index,0.0,4,7,model5_xgboost_tuned
num__economic_stress_index_z,0.0055603427,4,7,model5_xgboost_tuned
num__labour_conflict_index,0.0020801025,4,7,model5_xgboost_tuned
num__labour_conflict_index_z,0.0068948846,4,7,model5_xgboost_tuned
num__protest_mobilisation_index,0.007407383,4,7,model5_xgboost_tuned
num__protest_mobilisation_index_z,0.003306073,4,7,model5_xgboost_tuned
num__food_cpi_inflation,0.0023054804,4,7,model5_xgboost_tuned
num__food_cpi_inflation_z,0.0,4,7,model5_xgboost_tuned
num__energy_cpi_inflation,0.0016586751,4,7,model5_xgboost_tuned
num__energy_cpi_inflation_z,0.0016792982,4,7,model5_xgboost_tuned
num__month_sin,0.0,4,7,model5_xgboost_tuned
num__month_cos,0.0020704698,4,7,model5_xgboost_tuned
num__fao_food_index_yoy,0.0030845965,4,7,model5_xgboost_tuned
num__fao_cereals_index_yoy,0.0023379049,4,7,model5_xgboost_tuned
num__fao_oils_index_yoy,0.0,4,7,model5_xgboost_tuned
num__fao_food_index_yoy_above90,0.0,4,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_above90,0.0,4,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag1m,0.002726879,4,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag3m,0.002239631,4,7,model5_xgboost_tuned
num__fao_cereals_index_yoy_lag6m,0.0041491874,4,7,model5_xgboost_tuned
num__fao_food_index_yoy_lag1m,0.03031056,4,7,model5_xgboost_tuned
num__fao_food_index_yoy_lag3m,0.0,4,7,model5_xgboost_tuned
num__fao_cereals_yoy_x_instability,0.0018486644,4,7,model5_xgboost_tuned
num__fao_food_yoy_x_youth_unemp,0.009241919,4,7,model5_xgboost_tuned
num__gta_harmful_events,0.0,4,7,model5_xgboost_tuned
num__gta_harmful_events_z,0.006842576,4,7,model5_xgboost_tuned
num__gta_liberalising_events,0.0,4,7,model5_xgboost_tuned
num__gta_liberalising_events_z,0.0038879553,4,7,model5_xgboost_tuned
num__gta_30d_count,0.0,4,7,model5_xgboost_tuned
num__gta_30d_count_z,0.0039942837,4,7,model5_xgboost_tuned
num__gta_90d_count,0.018530449,4,7,model5_xgboost_tuned
num__gta_90d_count_z,0.0020730034,4,7,model5_xgboost_tuned
num__fx_pct_7d,0.0011406827,4,7,model6_xgb_nolag
num__fx_pct_30d,0.0012691442,4,7,model6_xgb_nolag
num__fx_pct_90d,0.0015619447,4,7,model6_xgb_nolag
num__fx_vol_7d,0.009708178,4,7,model6_xgb_nolag
num__fx_vol_30d,0.024407089,4,7,model6_xgb_nolag
num__oil_brent_pct_14d,0.0015677122,4,7,model6_xgb_nolag
num__oil_brent_pct_30d,0.001618175,4,7,model6_xgb_nolag
num__yield_us10y,0.015743949,4,7,model6_xgb_nolag
num__fx_pct_30d_z,0.0014866937,4,7,model6_xgb_nolag
num__fx_vol_30d_z,0.010175828,4,7,model6_xgb_nolag
num__oil_brent_pct_30d_z,0.0015875911,4,7,model6_xgb_nolag
num__gdp_growth,0.015187055,4,7,model6_xgb_nolag
num__gdp_growth_z,0.015442308,4,7,model6_xgb_nolag
num__gdp_per_capita_growth,0.013653195,4,7,model6_xgb_nolag
num__gdp_per_capita_growth_z,0.024053533,4,7,model6_xgb_nolag
num__inflation_cpi_yoy,0.010585553,4,7,model6_xgb_nolag
num__inflation_cpi_yoy_z,0.011307971,4,7,model6_xgb_nolag
num__unemployment_total,0.024071494,4,7,model6_xgb_nolag
num__unemployment_total_z,0.028632168,4,7,model6_xgb_nolag
num__unemployment_youth,0.0114767095,4,7,model6_xgb_nolag
num__unemployment_youth_z,0.015233485,4,7,model6_xgb_nolag
num__unemployment_sa,0.021887172,4,7,model6_xgb_nolag
num__unemployment_sa_z,0.02184357,4,7,model6_xgb_nolag
num__unemployment_rate,0.00993485,4,7,model6_xgb_nolag
num__unemployment_rate_z,0.006595793,4,7,model6_xgb_nolag
num__earnings_monthly,0.009651736,4,7,model6_xgb_nolag
num__earnings_monthly_z,0.0016376639,4,7,model6_xgb_nolag
num__political_stability_est,0.068008885,4,7,model6_xgb_nolag
num__political_stability_est_z,0.015730087,4,7,model6_xgb_nolag
num__voice_accountability_est,0.033880115,4,7,model6_xgb_nolag
num__voice_accountability_est_z,0.0059216237,4,7,model6_xgb_nolag
num__government_effectiveness_est,0.042178128,4,7,model6_xgb_nolag
num__government_effectiveness_est_z,0.060648263,4,7,model6_xgb_nolag
num__rule_of_law_est,0.054521162,4,7,model6_xgb_nolag
num__rule_of_law_est_z,0.016440189,4,7,model6_xgb_nolag
num__fx_pct_30d_x_instability,0.002441458,4,7,model6_xgb_nolag
num__oil_brent_pct_30d_x_inflation,0.0012436318,4,7,model6_xgb_nolag
num__economic_stress_index,0.0107892435,4,7,model6_xgb_nolag
num__economic_stress_index_z,0.0033687935,4,7,model6_xgb_nolag
num__labour_conflict_index,0.0045968466,4,7,model6_xgb_nolag
num__labour_conflict_index_z,0.010412528,4,7,model6_xgb_nolag
num__protest_mobilisation_index,0.017116671,4,7,model6_xgb_nolag
num__protest_mobilisation_index_z,0.002349134,4,7,model6_xgb_nolag
num__food_cpi_inflation,0.0067021283,4,7,model6_xgb_nolag
num__food_cpi_inflation_z,0.0042986893,4,7,model6_xgb_nolag
num__energy_cpi_inflation,0.009221395,4,7,model6_xgb_nolag
num__energy_cpi_inflation_z,0.0036669993,4,7,model6_xgb_nolag
num__month_sin,0.0018000589,4,7,model6_xgb_nolag
num__month_cos,0.0011848169,4,7,model6_xgb_nolag
num__fao_food_index_yoy,0.018627156,4,7,model6_xgb_nolag
num__fao_cereals_index_yoy,0.0028135176,4,7,model6_xgb_nolag
num__fao_oils_index_yoy,0.011063692,4,7,model6_xgb_nolag
num__fao_food_index_yoy_above90,0.00065526797,4,7,model6_xgb_nolag
num__fao_cereals_index_yoy_above90,4.367656e-05,4,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag1m,0.0046035377,4,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag3m,0.0020333107,4,7,model6_xgb_nolag
num__fao_cereals_index_yoy_lag6m,0.0035453942,4,7,model6_xgb_nolag
num__fao_food_index_yoy_lag1m,0.14028172,4,7,model6_xgb_nolag
num__fao_food_index_yoy_lag3m,0.051229082,4,7,model6_xgb_nolag
num__fao_cereals_yoy_x_instability,0.001833751,4,7,model6_xgb_nolag
num__fao_food_yoy_x_youth_unemp,0.0348273,4,7,model6_xgb_nolag
num__gta_harmful_events,0.000955772,4,7,model6_xgb_nolag
num__gta_harmful_events_z,0.006828916,4,7,model6_xgb_nolag
num__gta_liberalising_events,0.001271397,4,7,model6_xgb_nolag
num__gta_liberalising_events_z,0.0075792647,4,7,model6_xgb_nolag
num__gta_30d_count,0.008407564,4,7,model6_xgb_nolag
num__gta_30d_count_z,0.0031187846,4,7,model6_xgb_nolag
num__gta_90d_count,0.010360219,4,7,model6_xgb_nolag
num__gta_90d_count_z,0.0019386067,4,7,model6_xgb_nolag
num__acled_7d_lag,0.45948747,4,7,model5_income_group
num__acled_28d_lag,0.16395995,4,7,model5_income_group
num__riot_7d_lag,0.0,4,7,model5_income_group
num__riot_28d_lag,0.117457606,4,7,model5_income_group
num__violence_7d_lag,0.0,4,7,model5_income_group
num__violence_28d_lag,0.0,4,7,model5_income_group
num__protest_fat_7d_lag,0.0,4,7,model5_income_group
num__protest_fat_28d_lag,0.0,4,7,model5_income_group
num__fx_pct_7d,0.0,4,7,model5_income_group
num__fx_pct_30d,0.0,4,7,model5_income_group
num__fx_pct_90d,0.0,4,7,model5_income_group
num__fx_vol_7d,0.0,4,7,model5_income_group
num__fx_vol_30d,0.0,4,7,model5_income_group
num__oil_brent_pct_14d,0.0,4,7,model5_income_group
num__oil_brent_pct_30d,0.0,4,7,model5_income_group
num__yield_us10y,0.0,4,7,model5_income_group
num__fx_pct_30d_z,0.0,4,7,model5_income_group
num__fx_vol_30d_z,4.4456392e-05,4,7,model5_income_group
num__oil_brent_pct_30d_z,0.0,4,7,model5_income_group
num__gdp_growth,0.0,4,7,model5_income_group
num__gdp_growth_z,0.0033686105,4,7,model5_income_group
num__gdp_per_capita_growth,0.0,4,7,model5_income_group
num__gdp_per_capita_growth_z,0.002194531,4,7,model5_income_group
num__inflation_cpi_yoy,0.00093595136,4,7,model5_income_group
num__inflation_cpi_yoy_z,0.022998203,4,7,model5_income_group
num__unemployment_total,0.025749424,4,7,model5_income_group
num__unemployment_total_z,0.0,4,7,model5_income_group
num__unemployment_youth,0.0,4,7,model5_income_group
num__unemployment_youth_z,0.0,4,7,model5_income_group
num__unemployment_sa,0.0007711773,4,7,model5_income_group
num__unemployment_sa_z,0.0,4,7,model5_income_group
num__unemployment_rate,0.000784368,4,7,model5_income_group
num__unemployment_rate_z,0.0,4,7,model5_income_group
num__earnings_monthly,0.0,4,7,model5_income_group
num__earnings_monthly_z,0.0,4,7,model5_income_group
num__political_stability_est,0.0,4,7,model5_income_group
num__political_stability_est_z,0.0,4,7,model5_income_group
num__voice_accountability_est,0.000536947,4,7,model5_income_group
num__voice_accountability_est_z,0.011192439,4,7,model5_income_group
num__government_effectiveness_est,0.0,4,7,model5_income_group
num__government_effectiveness_est_z,0.0,4,7,model5_income_group
num__rule_of_law_est,0.0034785934,4,7,model5_income_group
num__rule_of_law_est_z,0.0008621918,4,7,model5_income_group
num__fx_pct_30d_x_instability,0.0,4,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,4,7,model5_income_group
num__economic_stress_index,0.0,4,7,model5_income_group
num__economic_stress_index_z,0.0,4,7,model5_income_group
num__labour_conflict_index,0.0,4,7,model5_income_group
num__labour_conflict_index_z,0.01111099,4,7,model5_income_group
num__protest_mobilisation_index,0.0,4,7,model5_income_group
num__protest_mobilisation_index_z,0.0,4,7,model5_income_group
num__food_cpi_inflation,0.0003176657,4,7,model5_income_group
num__food_cpi_inflation_z,0.0,4,7,model5_income_group
num__energy_cpi_inflation,0.0,4,7,model5_income_group
num__energy_cpi_inflation_z,0.0012126938,4,7,model5_income_group
num__month_sin,0.0,4,7,model5_income_group
num__month_cos,0.001758232,4,7,model5_income_group
num__fao_food_index_yoy,0.001935232,4,7,model5_income_group
num__fao_cereals_index_yoy,0.0,4,7,model5_income_group
num__fao_oils_index_yoy,0.0,4,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.00055074185,4,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,6.745219e-05,4,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.00094586314,4,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.16565278,4,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.00031479832,4,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.0003690831,4,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0009216796,4,7,model5_income_group
num__gta_harmful_events,0.0,4,7,model5_income_group
num__gta_harmful_events_z,0.0003526083,4,7,model5_income_group
num__gta_liberalising_events,0.0,4,7,model5_income_group
num__gta_liberalising_events_z,0.0,4,7,model5_income_group
num__gta_30d_count,0.00019165412,4,7,model5_income_group
num__gta_30d_count_z,0.00047665878,4,7,model5_income_group
num__gta_90d_count,0.0,4,7,model5_income_group
num__gta_90d_count_z,0.0,4,7,model5_income_group
num__acled_7d_lag,0.24844585,4,7,model5_income_group
num__acled_28d_lag,0.29544595,4,7,model5_income_group
num__riot_7d_lag,0.0053237537,4,7,model5_income_group
num__riot_28d_lag,0.067754865,4,7,model5_income_group
num__violence_7d_lag,0.0044378387,4,7,model5_income_group
num__violence_28d_lag,0.03320831,4,7,model5_income_group
num__protest_fat_7d_lag,0.0,4,7,model5_income_group
num__protest_fat_28d_lag,0.0,4,7,model5_income_group
num__fx_pct_7d,0.0,4,7,model5_income_group
num__fx_pct_30d,0.0,4,7,model5_income_group
num__fx_pct_90d,0.0,4,7,model5_income_group
num__fx_vol_7d,0.0021484334,4,7,model5_income_group
num__fx_vol_30d,0.0014739644,4,7,model5_income_group
num__oil_brent_pct_14d,0.0,4,7,model5_income_group
num__oil_brent_pct_30d,0.0036119956,4,7,model5_income_group
num__yield_us10y,0.0067975917,4,7,model5_income_group
num__fx_pct_30d_z,0.003994149,4,7,model5_income_group
num__fx_vol_30d_z,0.002024402,4,7,model5_income_group
num__oil_brent_pct_30d_z,0.00043110628,4,7,model5_income_group
num__gdp_growth,0.016496364,4,7,model5_income_group
num__gdp_growth_z,0.0018792623,4,7,model5_income_group
num__gdp_per_capita_growth,0.0074327113,4,7,model5_income_group
num__gdp_per_capita_growth_z,0.0009227265,4,7,model5_income_group
num__inflation_cpi_yoy,0.009474673,4,7,model5_income_group
num__inflation_cpi_yoy_z,0.0011998784,4,7,model5_income_group
num__unemployment_total,0.006766539,4,7,model5_income_group
num__unemployment_total_z,0.0033108385,4,7,model5_income_group
num__unemployment_youth,0.0037651036,4,7,model5_income_group
num__unemployment_youth_z,0.008636943,4,7,model5_income_group
num__unemployment_sa,0.009161367,4,7,model5_income_group
num__unemployment_sa_z,0.010343235,4,7,model5_income_group
num__unemployment_rate,0.007883698,4,7,model5_income_group
num__unemployment_rate_z,0.0028973825,4,7,model5_income_group
num__earnings_monthly,0.0,4,7,model5_income_group
num__earnings_monthly_z,0.0,4,7,model5_income_group
num__political_stability_est,0.009740013,4,7,model5_income_group
num__political_stability_est_z,0.0033206795,4,7,model5_income_group
num__voice_accountability_est,0.0575942,4,7,model5_income_group
num__voice_accountability_est_z,0.020488234,4,7,model5_income_group
num__government_effectiveness_est,0.010903407,4,7,model5_income_group
num__government_effectiveness_est_z,0.0,4,7,model5_income_group
num__rule_of_law_est,0.043585666,4,7,model5_income_group
num__rule_of_law_est_z,0.0075549386,4,7,model5_income_group
num__fx_pct_30d_x_instability,0.009986046,4,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.0,4,7,model5_income_group
num__economic_stress_index,0.0,4,7,model5_income_group
num__economic_stress_index_z,0.00076322583,4,7,model5_income_group
num__labour_conflict_index,0.0,4,7,model5_income_group
num__labour_conflict_index_z,0.0009393733,4,7,model5_income_group
num__protest_mobilisation_index,0.0,4,7,model5_income_group
num__protest_mobilisation_index_z,0.0,4,7,model5_income_group
num__food_cpi_inflation,0.0024244392,4,7,model5_income_group
num__food_cpi_inflation_z,0.001783025,4,7,model5_income_group
num__energy_cpi_inflation,0.0029927662,4,7,model5_income_group
num__energy_cpi_inflation_z,0.0031720179,4,7,model5_income_group
num__month_sin,0.0023372045,4,7,model5_income_group
num__month_cos,0.0021668016,4,7,model5_income_group
num__fao_food_index_yoy,0.0033265925,4,7,model5_income_group
num__fao_cereals_index_yoy,0.0017972133,4,7,model5_income_group
num__fao_oils_index_yoy,0.0055106874,4,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,0.0053718598,4,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0042366986,4,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.003408399,4,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.002053555,4,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.0041905283,4,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.002242983,4,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.006773151,4,7,model5_income_group
num__gta_harmful_events,0.0,4,7,model5_income_group
num__gta_harmful_events_z,0.0023973666,4,7,model5_income_group
num__gta_liberalising_events,0.0,4,7,model5_income_group
num__gta_liberalising_events_z,0.0029301147,4,7,model5_income_group
num__gta_30d_count,0.0018178308,4,7,model5_income_group
num__gta_30d_count_z,0.003021522,4,7,model5_income_group
num__gta_90d_count,0.0022600829,4,7,model5_income_group
num__gta_90d_count_z,0.003640543,4,7,model5_income_group
num__acled_7d_lag,0.2155308,4,7,model5_income_group
num__acled_28d_lag,0.10437679,4,7,model5_income_group
num__riot_7d_lag,0.007181991,4,7,model5_income_group
num__riot_28d_lag,0.038457237,4,7,model5_income_group
num__violence_7d_lag,0.0025687912,4,7,model5_income_group
num__violence_28d_lag,0.012154634,4,7,model5_income_group
num__protest_fat_7d_lag,0.0,4,7,model5_income_group
num__protest_fat_28d_lag,0.0,4,7,model5_income_group
num__fx_pct_7d,0.005580403,4,7,model5_income_group
num__fx_pct_30d,0.008927323,4,7,model5_income_group
num__fx_pct_90d,0.004084918,4,7,model5_income_group
num__fx_vol_7d,0.003696466,4,7,model5_income_group
num__fx_vol_30d,0.014828866,4,7,model5_income_group
num__oil_brent_pct_14d,0.0017158526,4,7,model5_income_group
num__oil_brent_pct_30d,0.005291901,4,7,model5_income_group
num__yield_us10y,0.0056099007,4,7,model5_income_group
num__fx_pct_30d_z,0.0,4,7,model5_income_group
num__fx_vol_30d_z,0.006656339,4,7,model5_income_group
num__oil_brent_pct_30d_z,0.004163602,4,7,model5_income_group
num__gdp_growth,0.011517683,4,7,model5_income_group
num__gdp_growth_z,0.0,4,7,model5_income_group
num__gdp_per_capita_growth,0.009378534,4,7,model5_income_group
num__gdp_per_capita_growth_z,0.0,4,7,model5_income_group
num__inflation_cpi_yoy,0.03025991,4,7,model5_income_group
num__inflation_cpi_yoy_z,0.0,4,7,model5_income_group
num__unemployment_total,0.035620093,4,7,model5_income_group
num__unemployment_total_z,0.0,4,7,model5_income_group
num__unemployment_youth,0.08419858,4,7,model5_income_group
num__unemployment_youth_z,0.0,4,7,model5_income_group
num__unemployment_sa,0.038673814,4,7,model5_income_group
num__unemployment_sa_z,0.0033259909,4,7,model5_income_group
num__unemployment_rate,0.006049341,4,7,model5_income_group
num__unemployment_rate_z,0.0,4,7,model5_income_group
num__earnings_monthly,0.0,4,7,model5_income_group
num__earnings_monthly_z,0.0052009514,4,7,model5_income_group
num__political_stability_est,0.013627943,4,7,model5_income_group
num__political_stability_est_z,0.0032124098,4,7,model5_income_group
num__voice_accountability_est,0.12405384,4,7,model5_income_group
num__voice_accountability_est_z,0.0,4,7,model5_income_group
num__government_effectiveness_est,0.057274055,4,7,model5_income_group
num__government_effectiveness_est_z,0.0053268163,4,7,model5_income_group
num__rule_of_law_est,0.011768366,4,7,model5_income_group
num__rule_of_law_est_z,0.0023690716,4,7,model5_income_group
num__fx_pct_30d_x_instability,0.0,4,7,model5_income_group
num__oil_brent_pct_30d_x_inflation,0.007307596,4,7,model5_income_group
num__economic_stress_index,0.0,4,7,model5_income_group
num__economic_stress_index_z,0.003842705,4,7,model5_income_group
num__labour_conflict_index,0.0,4,7,model5_income_group
num__labour_conflict_index_z,0.0065700198,4,7,model5_income_group
num__protest_mobilisation_index,0.009062555,4,7,model5_income_group
num__protest_mobilisation_index_z,0.008537614,4,7,model5_income_group
num__food_cpi_inflation,0.004718549,4,7,model5_income_group
num__food_cpi_inflation_z,0.0,4,7,model5_income_group
num__energy_cpi_inflation,0.01331594,4,7,model5_income_group
num__energy_cpi_inflation_z,0.0045727203,4,7,model5_income_group
num__month_sin,0.00085261883,4,7,model5_income_group
num__month_cos,0.0025096997,4,7,model5_income_group
num__fao_food_index_yoy,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy,0.0,4,7,model5_income_group
num__fao_oils_index_yoy,0.0,4,7,model5_income_group
num__fao_food_index_yoy_above90,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy_above90,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy_lag1m,2.9783443e-05,4,7,model5_income_group
num__fao_cereals_index_yoy_lag3m,0.0,4,7,model5_income_group
num__fao_cereals_index_yoy_lag6m,0.0009870727,4,7,model5_income_group
num__fao_food_index_yoy_lag1m,0.002585464,4,7,model5_income_group
num__fao_food_index_yoy_lag3m,0.0,4,7,model5_income_group
num__fao_cereals_yoy_x_instability,0.0045620664,4,7,model5_income_group
num__fao_food_yoy_x_youth_unemp,0.0,4,7,model5_income_group
num__gta_harmful_events,0.0,4,7,model5_income_group
num__gta_harmful_events_z,0.007592389,4,7,model5_income_group
num__gta_liberalising_events,0.0,4,7,model5_income_group
num__gta_liberalising_events_z,0.0,4,7,model5_income_group
num__gta_30d_count,0.00604179,4,7,model5_income_group
num__gta_30d_count_z,0.0081012035,4,7,model5_income_group
num__gta_90d_count,0.024726849,4,7,model5_income_group
num__gta_90d_count_z,0.0014000766,4,7,model5_income_group
num__fx_pct_7d,0.0001738396,4,7,model6_income_group_nolag
num__fx_pct_30d,0.00035094644,4,7,model6_income_group_nolag
num__fx_pct_90d,0.00070481433,4,7,model6_income_group_nolag
num__fx_vol_7d,1.6880545e-05,4,7,model6_income_group_nolag
num__fx_vol_30d,0.000547086,4,7,model6_income_group_nolag
num__oil_brent_pct_14d,0.0012430939,4,7,model6_income_group_nolag
num__oil_brent_pct_30d,0.0,4,7,model6_income_group_nolag
