url_normalized,title,meta_description,http_status,fetch_error
http://thenationonlineng.net/completely-defeated/,Completely defeated? - The Nation Newspaper,The Nation Newspaper Completely defeated?,200,
http://wspa.com/ap/whos-at-fault-in-amtrak-crash-amtrak-will-pay-regardless/,,,403,bad_status_or_empty:403
http://www.wsfa.com/story/37475917/mpd-officer-involved-in-2-vehicle-crash-in-montgomery-county,MPD officer involved in 2-vehicle crash in Montgomery County,"A Montgomery Police Officer has been transported to the hospital after suffering injuries in a crash, police say.",200,
https://www.designboom.com/design/r-l-o-n-lamps-l1-l3-02-09-2018/,r l o n's lamps discover a new way to interact with lighting design objects,"r l o n design studio from berlin creates objects and installations characterized by minimal aesthetics, playful interactions, and poetic motions.",200,
http://www.norwalkplus.com/nwk/information/nwsnwk/publish/News_1/Bearded-villains-raise-over-10-000-for-FOCUS-Center-for-Autism_np_24491.shtml,,,404,bad_status_or_empty:404
http://www.dnaindia.com/india/report-pm-modi-s-book-will-be-compulsory-for-students-up-cm-2583440,PM Modi’s book will be compulsory for students: UP CM,Adityanath was inaugurating the Hindi version of the book at the Nehru Memorial Museum and Library at the Capital.,200,
http://punchng.com/psychological-consequences-of-social-media-addiction/,Psychological consequences of social media addiction - Punch Newspapers,"Chukwuemeka Fred Agbata Jnr. (CFA) Social media has become ubiquitous. The mind-blowing global statistics of social media users, for me, does not really",200,
http://dailymailnews.com/2018/02/11/corrupt-elite-have-looted-exchequer-says-shehbaz/,,,0,exception:ConnectionError
http://www.kyma.com/news/politics/trump-tweets-argument-that-hes-been-victimized-by-obama-administration/699744314,,,404,bad_status_or_empty:404
http://www.dnaindia.com/delhi/report-aapology-just-odd-even-won-t-work-2583454,AAPology: Just odd-even won't work,"The CM made these remarks at the launch of the 'Clear Air Campaign on Saturday, which is a joint initiative between the Delhi government and the MoEF.",200,
https://www.msn.com/en-us/news/politics/state-dept-saw-12-percent-drop-in-foreign-affairs-workers-in-first-8-months-of-2017/ar-BBIXYkY,MSN,,200,
https://www.mirror.co.uk/news/politics/five-million-low-income-families-12002870,Five million low income families to get cheaper gas and electricity automatically - The Mirror,Energy Secretary Greg Clark’s scheme means providers will know who is eligible for the “safeguard tariff”,200,
http://dailymailnews.com/2018/02/11/pakistan-zindabad-held-kashmir-lawmaker-raises-pro-pakistan-slogan-in-assembly/,,,0,exception:ConnectionError
https://freedomoutpost.com/trump-blocks-release-democrat-memo/,,,404,bad_status_or_empty:404
https://www.salon.com/2018/02/10/trump-defends-hope-hicks-in-nyt-statement/,Trump defends Hope Hicks in NYT statement - Salon.com,"The president released a statement to defend Hicks, displaying his loyalty to the communications director",200,
https://www.thenews.com.pk/print/279520-kp-produced-no-power-despite-federal-gas-pm,KP produced no power despite federal gas: PM,ISAKHEL: Prime Minister Shahid Khaqan Abbasi on Saturday said the federal government had unprecedentedly allocated 100 mmcfd of gas to Khyber Pakhtunkhwa for a power plant but the provincial...,200,
http://www.wsfa.com/story/37476060/rare-eye-cancer-brings-doctors-to-auburn,Rare eye cancer brings doctors to Auburn,"<span style=""font-size:14px""><span style=""font-family:arial,helvetica,sans-serif"">After discovering that at least 14 people with some kind of connection to Auburn have been diagnosed with the rare cancer, Uveal Melanoma experts traveled in from Philadelphia.</span></span>",200,
http://www.dnaindia.com/ahmedabad/report-forensic-training-a-must-for-cops-2583465,Forensic training a must for cops:,Home Minister says basic forensic know-how will go long way in checking rise in cyber crime,200,
http://www.businessdayonline.com/give-us-guns-going-back-creeks-ex-militants-tell-ondo-govt/,,,404,bad_status_or_empty:404
http://www.wphm.net/2018/02/10/cape-town-welcomes-much-needed-rain-but-day-zero-still-looms/,,,404,bad_status_or_empty:404
https://www.nbcnews.com/health/health-news/hospital-plumbing-vast-resilient-reservoir-superbugs-n845161?cid=public-rss_20180211,"Hospital plumbing a 'vast, resilient reservoir' of superbugs","Hospital plumbing and drains provide a good home for drug-resistant superbug bacteria to breed and to share their superpowers with other germs, the NIH found.",200,
http://www.telegraph.co.uk/politics/2018/02/10/local-tory-members-fight-power-grab-whitehall-hq1/,Local Tory members fight ‘power grab’ by Whitehall HQ,"Theresa May is facing a grassroots revolt over a planned overhaul of the Conservative Party&rsquo;s rules, which senior activists claim will &ldquo;seize power&rdquo; from Tory associations and lead to increased &ldquo;dictation from the centre&rdquo;.",200,
http://www.dailyadvertiser.com.au/story/5217397/looking-back-25-50-years/?cs=156,"Looking back 50 and 25 years from The Daily Advertiser by the Wagga Wagga & District Historical Society. | The Daily Advertiser | Wagga Wagga, NSW",Looking back 50 and 25 years,200,
https://patch.com/texas/north-austin/austin-medics-rush-2-boys-hospital-after-wreck,"Austin Medics Rush 2 Boys To Hospital After Wreck | North Austin, TX Patch",Austin-Travis County EMS dispatched to traffic collision at 2700 block of U.S. 290 near Dripping Springs just before 1 p.m. Saturday.,200,
http://www.heraldnews.com/news/20180210/westport-residents-express-concerns-about-school-building-blank-check-at-forum,"Fall River Herald News: Local News, Politics & Sports in Fall River, MA","Get the latest breaking news, sports, entertainment and obituaries in Fall River, MA from Fall River Herald News.",200,
http://wpde.com/news/local/mother-of-brittanee-drexel-takes-matters-into-own-hands,Mother of Brittanee Drexel takes matters into own hands,"After nearly a decade of waiting, the mother of Brittanee Drexel is taking matters into her own hands.Dawn Pleckan, mother of the missing 17-year-old last seen while on Spring Break in Myrtle Beach in 2009, is looking for answers in the investigation to f",200,
https://www.kachwanya.com/2016/07/28/why-a-paperless-office-exists-in-theory/,The Reason a Paperless Office Exists Only in Theory - Kachwanya.Com,"A Paperless Office in Kenya is far from attainable, and so is the case around the world. The paperless office exists today only in theory.",200,
http://www.newsherald.com/news/20180210/sources-white-house-fires-va-warning-shot,"Panama City News-Herald: Local News, Politics & Sports in Panama, FL","Get the latest breaking news, sports, entertainment and obituaries in Panama, FL from Panama City News-Herald.",200,
http://www.dailypress.com/news/opinion/dp-edt-foia-oes-0211-story.html,,,403,bad_status_or_empty:403
http://fishinghd.com/2018/02/11/illegal-alien-convicted-of-murdering-two-california-police.html,,,0,exception:ConnectionError
https://www.haitilibre.com/en/news-23524-haiti-flash-scheduled-power-outage.html,Haiti - FLASH : Scheduled power outage - HaitiLibre.com : Haiti news 7/7,"The Electricity of Haiti (EDH) informs its customers and the general population that in order to carry out maintenance work and pruning on the 69,000 volts line for the preparation of carnival festivities...",200,
https://www.haitilibre.com/en/news-23529-haiti-flash-carnival-national-d-1-everything-is-ready-important-informations.html,"Haiti - FLASH Carnival National : D-1, Everything is ready, important informations - HaitiLibre.com : Haiti news 7/7",Friday the National Carnival Committee gave a final press conference at 48 hours of the beginning of the 3 fat days and assured that everything was ready for the smooth running of the National Carnival 2018...,200,
https://www.rt.com/news/418441-corporate-japan-deaths-overwork/,‘A warning to corporate Japan’: Tokyo firm pays out $700k for overworked employee death — RT World News,"Tokyo-based Green Display Co. has settled a lawsuit with the family of a deceased former employee who died in a car accident caused by exhaustion, paying out $700,000 according to a report by The Asahi Shimbun.",200,
http://www.wrestleview.com/japan-news/97966-rey-mysterio-jushin-thunder-liger-njpw/,"Rey Mysterio to face Jushin ""Thunder"" Liger at NJPW's Strong Style Evolved in March - WWE News, WWE Results, AEW News, AEW Results",Rey Mysterio issues a challenge to Jushin Thunder Liger at NJPW's Strong Style Evolved in Long Beach fresh off his appearance at the Royal Rumble.,200,
http://www.nowgrenada.com/2018/02/pure-grenada-secures-top-honours-in-usatoday-10-best-readers-choice-travel-awards/,Pure Grenada secures top honours in USAToday 10 best Reader’s Choice Travel Awards | NOW Grenada,,200,
http://www.kentonline.co.uk/maidstone/news/girl-10-to-sue-nhs-159833/,"Disabled girl, 10, sues NHS after contracting meningitis during birth at Maidstone Hospital",A 10-year-old girl who needs round-the-clock care is suing the NHS for millions in damages after being struck down by meningitis following her birth.,200,
http://punchng.com/nigerians-not-apc-will-restructure-nigeria-says-umeh/,"Nigerians, not APC, will restructure Nigeria, says Umeh - Punch Newspapers","The senator representing Anambra Central Senatorial District in the National Assembly, Chief Victor Umeh, tells Tony Okafor that President Muhammadu",200,
http://www.wtol.com/story/37476047/area-law-enforcement-others-show-support-to-westerville-police-dept,Before you continue to YouTube,,200,
http://punchng.com/pdp-now-rebranded-stronger-to-take-over-power-in-oyo-lanlehin/,"PDP now rebranded, stronger to take over power in Oyo — Lanlehin - Punch Newspapers","The Senator, who represented  Oyo South from 2011 to 2015 in the National Assembly, Olufemi Lanlehin, tells TOBI AWORINDE that the Peoples Democractic",200,
https://www.newsmax.com/newsfront/stacey-dash-politics-california-congress/2018/02/10/id/842629/,,,0,exception:ConnectionError
http://punchng.com/i-dont-believe-in-suspending-lawmakers-senator-adeyeye/,I don’t believe in suspending lawmakers –Senator Adeyeye - Punch Newspapers,"Majority Whip of the Senate, Sola Adeyeye, represents Osun Central Senatorial District. He tells LEKE BAIYEWU about his life as a university lecturer in",200,
https://theinvestigatornews.com/2017/05/cip-records-p-ix-musisi-galabuzi-speaks-says-police-introduced-deadlier-waterboarding-style-torture/,,,403,bad_status_or_empty:403
https://www.msn.com/en-za/news/africa/kenya%E2%80%99s-light-is-waning-from-information-age-to-stone-age/ar-BBIQBSf,MSN,,200,
https://www.msn.com/en-us/news/us/trump-e2-80-99s-ice-removed-a-higher-number-of-africans-in-2017-even-as-overall-removals-fell/ar-BBIXGbz,MSN,,200,
http://punchng.com/nassembly-cant-amend-electoral-act-after-january-2018-rec/,National Assembly can’t amend Electoral Act after January 2018 —REC - Punch Newspapers,"The Independent National Electoral Commission’s Resident Electoral Commissioner in Akwa Ibom State, Mr. Mike Igini, in this interview with SUNDAY",200,
http://punchng.com/2019-presidency-northern-elders-meet-raises-panel-on-consensus-candidate/,"2019 Presidency: Northern elders meet, raise panel on consensus candidate - Punch Newspapers","John Alechenu and Friday Olokor Elders and key actors in the politics of northern Nigeria, on Saturday, converged on Abuja to brainstorm on strategies to",200,
https://www.themarketsdaily.com/2018/02/10/tidewater-tdw-earns-daily-news-impact-score-of-0-19.html,,,404,bad_status_or_empty:404
http://www.cvbugle.com/news/2018/feb/10/state-considers-allowing-mobile-robot-home-deliver/,,,404,bad_status_or_empty:404
http://punchng.com/nigerias-poverty-level-worrisome-dg-budget-office/,"Nigeria’s poverty level worrisome — DG, Budget Office - Punch Newspapers","The Director-General, Budget Office of the Federation, Ben Akabueze, in this interview with journalists speaks on the challenges of budget implementation",200,
http://www.nowgrenada.com/2018/02/temporary-traffic-arrangements-at-tempe-on-11-february/,Temporary traffic arrangements at Tempe on 11 February | NOW Grenada,,200,
http://www.newsnow.in/news/-sad-that-youths-don-t-know-of-uday-shankar-,,,500,bad_status_or_empty:500
http://www.wsfa.com/story/37476567/longtime-state-senator-wont-seek-re-election-for-10h-term,Longtime state senator won't seek re-election for 10th term,Longtime Democratic state senator Hank Sanders made a huge announcement Saturday.,200,
http://www.nowgrenada.com/page/636/,NOW Grenada - Part 636,"Grenada’s news and information online, covering politics, business, sports, culture, health and lifestyle. - Part 636",200,
http://punchng.com/my-colleagues-nicknamed-me-query-master-omoniyi-83/,"My colleagues nicknamed me query master — Omoniyi, 83 - Punch Newspapers","Eighty-three-year-old Taoreed Omoniyi shares the story of his life with GBENGA ADENIJI Tell us about yourself. I was born on February 2, 1935 at Abule",200,
http://wspa.com/2018/02/10/help-id-suspect-in-theft-from-belton-car-wash/,,,403,bad_status_or_empty:403
http://www.theglobaldispatch.com/kill-bill-stunt-coordinator-keith-adams-not-involved-notified-or-consulted-with-uma-thurman-driving-incident-81551/,,,521,bad_status_or_empty:521
http://mynbc15.com/news/local/roy-moore-not-running-for-alabama-governor,Roy Moore not running for Alabama governor,"Roy Moore is officially not running for the Alabama Governor's office in 2018.Moore missed the deadline to pay his entrance fee and announce his candidacy, which was Friday, Feb. 9 at 5 p.m. according to the AL GOP's website.Moore never said he was running",200,
http://www.kyma.com/news/hundreds-run-to-promote-healthy-eating/699757685,,,404,bad_status_or_empty:404
http://www.nbc29.com/story/37475814/dominion-energy-files-lawsuit-against-wintergreen-property-owners-assoc,,,404,bad_status_or_empty:404
http://newyork.cbslocal.com/2018/02/10/guard-shoots-freed-inmate/,Off Duty Philadelphia Prison Guard Shoots Just-Released Inmate After Attempted Carjacking - CBS New York,Authorities say a prison guard leaving work for the day shot and critically injured a just-released inmate who attacked the officer in a parking lot near the prison.,200,
http://www.xxlmag.com/news/2018/02/600-breezys-lawyer-files-motion-probation-revoked/,600 Breezy’s Lawyer Seeks to Get Rapper’s Sentence Reconsidered,"600 Breezy is serving time in Iowa after violating his probation last year. On Wednesday (Feb. 7), his lawyer filed a motion to try to get him released early.",200,
http://www.wfmj.com/story/37473792/trump-accuses-democrats-of-playing-politics-with-memo,,,404,bad_status_or_empty:404
https://www.beckersspine.com/itemlist.html,,,404,bad_status_or_empty:404
https://stocknewstimes.com/2018/02/10/canadian-pacific-railway-cp-earns-daily-news-impact-rating-of-0-06.html,American Market News,View News at American Market News,200,
https://www.ksgf.com/news/national/two-police-officers-shot-and-killed-near-columbus-ohio,,,404,bad_status_or_empty:404
https://www.newsmax.com/politics/meghan-mccain-donald-trump-van-jones/2018/02/10/id/842630/,,,0,exception:ConnectionError
http://westseattleblog.com/2018/02/school-bus-strike-over-agreement-approved-drivers-told-after-vote/,"West Seattle Blog… | SCHOOL-BUS STRIKE OVER: Drivers approve agreement with First Student, will return to work Monday","West Seattle news, 24/7",200,
http://www.philly.com/philly/news/nation_world/20180210_ap_e5f081ec3b9e49e18757c05691924374.html,,,404,bad_status_or_empty:404
http://www.kyma.com/news/politics/trump-says-democratic-intelligence-memo-is-very-political-and-needs-redaction/699728578,,,404,bad_status_or_empty:404
https://www.newsmax.com/politics/mark-meadows-budget-deal-economy-conservatives/2018/02/10/id/842628/,,,0,exception:ReadTimeout
http://www.myrecordjournal.com/News/State/Several-newcomers-mulling-run-in-13th-Senate.html,,,451,bad_status_or_empty:451
https://www.wsls.com/news/politics/trump-says-democratic-intelligence-memo-is-very-political-and-needs-redaction,,,404,bad_status_or_empty:404
http://wsbs.com/tarantino-apology-polanski-geimer/,Quentin Tarantino Apologizes to Roman Polanski Rape Victim,"In a public statement, the director admits that he was “incorrect” in 2003, when he said that a 13-year-old Samantha Geimer wasn’t raped by Polanski in 1977.",200,
https://www.thenews.com.pk/print/279422-eu-moves-to-remove-barriers-to-data-flows-in-trade-deals,EU moves to remove barriers to data flows in trade deals,"BRUSSELS: The European Union will seek to break down barriers to the flow of data between businesses in future trade deals, as it tries to promote a more digital economy while also protecting...",200,
http://thyblackman.com/2018/02/10/president-oprah-would-try-to-bamboozle-black-christian-voters/comment-page-1/,President Oprah Would Try To Bamboozle Black Christian Voters. – ThyBlackMan.com,"Therefore, I doubt that Oprah undeifying Jesus, her Leftist policies sure to harm blacks economically nor her support for black genocide, etc..",200,
https://www.express.co.uk/news/politics/917243/brussels-palm-oil-ban-british-defence-contracts-france-kuala-lampur,EU rules: Vital contracts could go to France as Palm Oil price rises | Politics | News | Express.co.uk,"BRITISH defence contracts worth up to £5billion are at risk of being lost to the French amid a looming EU trade war with Malaysia, industry insiders have revealed.",200,
https://www.thenews.com.pk/print/279480-publisher-detained-in-china-confesses-blames-sweden,"Publisher detained in China ‘confesses’, blames Sweden","SHANGHAI: Detained book publisher Gui Minhai has surfaced nearly three weeks after disappearing into police custody in China, confessing wrongdoing and accusing his adopted country Sweden of...",200,
https://www.paulickreport.com/news/thoroughbred-racing/dona-bruja-overpowers-rivals-endeavour-win-tampa-bay-downs/,,,403,bad_status_or_empty:403
https://www.pressherald.com/2018/02/10/oxycontin-maker-to-cut-back-marketing/,OxyContin maker to cut back marketing,"Purdue announces its surprise reversal Saturday, saying it eliminated more than half its sales staff last week.",200,
http://www.sundaytimes.lk/180211/editorial/yesterdays-national-referendum-281614.html,Yesterday’s ‘National Referendum’  | The Sunday Times Sri Lanka,,200,
http://www.sundaytimes.lk/180211/news/puthukkudiyiruppu-polls-for-first-time-in-40-years-record-turnout-in-north-281538.html,Puthukkudiyiruppu polls for first time  in 40 years; record turnout in north | The Sunday Times Sri Lanka,,200,
http://www.sundaytimes.lk/180211/news/,News | The Sunday Times Sri Lanka,"Sri Lankan News, Sunday Times News, Times News, Sunday Times Newspaper, Lanka News",200,
http://www.nta.ng/news/20180210-breaking-presidency-announce-the-release-of-unimaid-lecturers-10-police-women-captured-by-boko-haram/,,,0,exception:SSLError
http://www.sundaytimes.lk/180211/news/landslide-for-slpp-in-south-north-goes-to-itak-281688.html,SLPP sweeps wards in South; North goes to ITAK | The Sunday Times Sri Lanka,,200,
https://www.yahoo.com/news/trump-appears-issue-defense-aide-162442382.html,Your privacy choices,,200,
http://www.sundaytimes.lk/180211/news/yameen-survives-but-maldives-still-ridden-with-crises-281674.html,Yameen survives but Maldives still ridden with crises | The Sunday Times Sri Lanka,,200,
https://www.thenews.com.pk/print/279415-amazon-eyes-new-warehouse-in-brazil-e-commerce-push,Amazon eyes new warehouse in Brazil e-commerce push,"SAO PAULO: Amazon.com Inc is looking to lease a 50,000-square-meter warehouse just outside Sao Paulo, people familiar with the matter told Reuters, as it steps up its push into Latin America´s...",200,
http://www.sundaytimes.lk/180211/business-times/,Business Times | The Sunday Times Sri Lanka,"Business Times, Sri Lankan News, Sunday Times News, Times News, Sunday Times Newspaper, Lanka News",200,
http://www.country1071.com/events/galentines-day-fundraiser-matthews-house/,COUNTRY 107.1 Abbotsford - Seekr,Get in the groove with CKQC-FM (Country 107.1) in Abbotsford and stream the best country music all day on Seekr.,200,
http://www.sundaytimes.lk/180211/news/we-did-our-best-to-save-the-ven-bellanwila-prelate-says-doctor-281517.html,"We did our best to save the Ven. Bellanwila  prelate, says doctor | The Sunday Times Sri Lanka",,200,
http://abc7chicago.com/news/2-officers-shot-dead-after-responding-to-911-hang-up-call-were-best-we-have-chief/3063355/,,,404,bad_status_or_empty:404
http://myfox8.com/2018/02/10/deputies-arrest-man-accused-of-fatally-shooting-another-man-in-rowan-county/,,,403,bad_status_or_empty:403
http://cbsaustin.com/news/local/nbpd-man-led-police-on-chase-attempted-to-flee-on-foot-after-crash,"NBPD: Man led police on chase, attempted to flee on foot after crash",A man is in jail and facing charges after allegedly leading police on a chase in New Braunfels Saturday morning.A spokesperson with the police department states that officers attempted to stop a blue Nissan Altima at the 600 block of South Business 35 at 9,200,
http://www.thecabin.net/news/20180210/21118-police-beat,,,451,bad_status_or_empty:451
https://www.tripadvisor.com/ShowTopic-g1-i12483-k11254479-Leaving_the_UK_go_to_France_and_return_to_the_UK-Train_Travel.html,,,403,bad_status_or_empty:403
https://www.thenews.com.pk/print/279450-what-we-owe-mashal,What we owe Mashal,"At some level, the verdict in the Mashal Khan lynching case should have given us a sense of closure. But that has not happened. We still seem unable to contend with the dark passions that are...",200,
https://www.thenews.com.pk/print/279448-crisis-in-mqm-p,Crisis in MQM-P,Rifts within the MQM-Pakistan that have been brewing under the surface burst into public view	on Thursday	when two different factions from the party submitted separate nomination papers for Senate...,200,
http://www.haberajans.net/vitthal-bhakti-geet-apk-mod-money-download.html,,,0,exception:ConnectionError
http://www.queanbeyanagechronicle.com.au/story/5218553/giving-teens-a-voice/?cs=1907,"Canberra choir just for teenage boys with breaking voices begins rehearsals | The Queanbeyan Age | Queanbeyan, NSW","For 48 years, the Woden Valley Youth Choir has been mostly girl-dominated. That's about to change.",200,
http://www.bjreview.com/./Opinion/201802/t20180209_800117172.html,One Year On-- Beijing Review,,200,
https://www.nytimes.com/2018/02/09/us/politics/trump-blocks-release-of-memo-rebutting-republican-claims.html&position=26&content_id=2BRRkqI,,,403,bad_status_or_empty:403
http://www.sundaytimes.lk/180211/plus/head-to-the-east-for-a-feast-of-archaeological-sites-281129.html,Head to the East for a feast of archaeological sites | The Sunday Times Sri Lanka,,200,
http://www.krxq.net/events/folsom-lake-collegerancho-cordova-college-promise-program,,,403,bad_status_or_empty:403
http://www.sundaytimes.lk/180211/news/universal-franchise-a-fiction-for-those-who-cant-vote-281574.html,"Universal franchise, a fiction  for those who canât vote | The Sunday Times Sri Lanka",,200,
https://www.thenews.com.pk/print/279518-ecp-issues-notices-to-imran-others-for-addressing-lodhran-meeting,"ECP issues notices to Imran, others for addressing Lodhran meeting","ISLAMABAD:  The Election Commission of Pakistan has issued notices to Pakistan Tehreek-e-Insaf Chairman Imran Khan and others over code of conduct violation regarding by-poll in NA-154,...",200,
http://www.arabnews.com/node/1243311/middle-east,,,403,bad_status_or_empty:403
http://buffalonews.com/2018/02/10/anne-frank-still-powerful-still-human-at-lancaster-opera/,,,200,
http://www.houmatoday.com/news/20180210/what-if-mississippi-river-changes-course,"Houma Today: Local News, Politics & Sports in Houma, LA","Get the latest breaking news, sports, entertainment and obituaries in Houma, LA from Houma Today.",200,
https://www.thecable.ng/amaechi-killed-buhari,Amaechi: I could have been killed because of Buhari | TheCable,"Rotimi Amaechi, minister of transportation, says he could have been killed during the fight to install President Muhammadu…",200,
http://www.theherald.com.au/story/5219041/fire-rescue-nsw-hunter-report/?cs=316,,,404,bad_status_or_empty:404
http://www.eurasiareview.com/11022018-remember-napoleon-why-sanctions-will-never-work-against-russia-oped/,,,403,bad_status_or_empty:403
http://dbsjeyaraj.com/dbsj/archives/57611,,,404,bad_status_or_empty:404
https://en.crimerussia.com/corruption/head-of-mia-directorate-in-penza-arrested-due-to-delay-in-penza-directorate-construction/,,,0,exception:ConnectionError
http://www.xinhuanet.com/english/2018-02/11/c_136965660.htm,Interview: Colombian election results still up in air - Xinhua | English.news.cn,"The former mayors of Bogota, Gustavo Petro, Medellin and Sergio Fajardo, are leading the list of candidates to win Colombia's presidential elections in May and June, according to a January poll by La Gran Encuesta.",200,
http://www.sundaytimes.lk/180211/columns/the-bar-the-attorney-general-and-premature-warnings-281395.html,"The Bar, the attorney general and premature warnings | The Sunday Times Sri Lanka",,200,
http://www.munster-express.ie/front-page-news/marching-for-health-equality/,Marching for Health Equality - The Munster Express,"PEOPLE across Waterford and the South-East are being urged to attend this Saturday’s ‘Have a Heart Day’ in support of greater cardiac services at University Hospital Waterford (UHW). Three local cardiac campaign groups in the South-East have combined to organise the ‘Have a Heart Day’ this Saturday, February 10th. Organisers are asking people to support […]",200,
https://www.thenews.com.pk/print/279464-world-must-act-faster-to-prevent-pandemic-diseases,‘World must act faster to prevent pandemic diseases’,"KUALA LUMPUR: The world must ramp up efforts to prevent huge infectious disease outbreaks - such as flu strains that can jump from animals to humans - which could kill millions of people, the chief...",200,
http://www.gdnonline.com/Details/317076,,,0,exception:KeyError
https://www.thenews.com.pk/print/279519-nawaz-misses-nab,Nawaz misses NAB: Will appear before accountability court tomorrow,ISLAMABAD: Former prime minister Nawaz Sharif ignored the summon of appearance before the National Accountability Bureau  on Saturday to record statement in the Al-Azizia Steel Mills and Flagship...,200,
https://www.thenews.com.pk/print/279453-politics-of-solidarity,Politics of solidarity,"This February 5, I crossed over to Pakistan via Wagah. As we left the high-fenced security corridor that was built after a suicide bombing in early November 2014 that killed 50 people, I was...",200,
https://livenews.co.nz/2018/02/10/philippine-mining-company-wins-bougainville-search-licence/,,,404,bad_status_or_empty:404
https://www.msn.com/en-us/news/us/last-of-iconic-illegal-immigration-crossing-signs-has-vanished-in-california/ar-BBIXxfP,MSN,,200,
http://freerepublic.com/focus/f-news/3631114/posts,Donald Trump and the mansion that no one wanted. Then came a Russian fertilizer king (2017 story),,200,
"http://www.gdnonline.com/Details/317109/Premier-to-patronise-GDA-Downstream-Conference,-Exhibition",,,0,exception:KeyError
http://www.rrstar.com/news/20180210/north-to-freedom-on-illinois-underground-railroad,"Rockford Register Star: Local News, Politics & Sports in Rockford, IL","Get the latest breaking news, sports, entertainment and obituaries in Rockford, IL from Rockford Register Star.",200,
http://www.radioaustralia.net.au/international/2018-02-11/prominent-indigenous-australians-urge-government-not-to-abandon-existing-closing-the-gap-targets/1735366,ABC Pacific,"For the latest features, programs, news, audio, podcasts, sport, recipes, events, photos and videos for ABC Pacific.",200,
https://www.pressherald.com/2018/02/10/discreet-hope-hicks-suddenly-feels-the-glare/,Discreet Hope Hicks suddenly feels the glare,"Trump's communications director is dating former aide Rob Porter, who has been accused of abusing his two ex-wives.",200,
http://www.koreaherald.com/view.php?ud=20180211000030,Court to rule Tuesday on Park's friend in influence-peddling scandal - The Korea Herald,A Seoul court is scheduled to deliver its verdict this week on a woman at the center of a corruption scandal that led to the removal of former President Park Ge,200,
http://www.sundaytimes.lk/180211/business-times/combank-sets-record-atm-withdrawal-in-december-281073.html,ComBank sets record ATM withdrawal in December | The Sunday Times Sri Lanka,,200,
http://freerepublic.com/focus/f-news/3631113/posts,"Omarosa leaves ""Celebrity Big Brother"" house for medical attention",,200,
http://www.freightnet.com/rate-request/123128.htm,,,404,bad_status_or_empty:404
http://amarillo.com/business/2018-02-10/business-briefs-week-feb-11-2018,"Amarillo Globe-News: Local News, Politics & Sports in Amarillo, TX","Get the latest breaking news, sports, entertainment and obituaries in Amarillo, TX from Amarillo Globe-News.",200,
http://www.philly.com/philly/news/politics/20180210_ap_66979dc9b0c24a3ab52d170b6c0de28e.html,,,404,bad_status_or_empty:404
https://www.pressherald.com/2018/02/10/trump-says-democrats-playing-politics-with-memo/,Trump says Democrats playing politics with memo,The president's rejection of the memo is in contrast with his embrace of releasing the Republican document.,200,
https://www.msn.com/en-us/news/politics/trump-tweets-condolences-for-two-slain-ohio-police-officers/ar-BBIXPbg,MSN,,200,
https://www.thenews.com.pk/print/279428-china-s-ant-plans-equity-fundraising,China’s Ant plans equity fundraising,"HONG KONG: China’s Ant Financial Services Group is planning to raise up to $5 billion in fresh equity that could value the online payments giant at more than $100 billion, people familiar with...",200,
http://www.enterprise-security-today.com/story.xhtml?story_id=022000RBRRP4,Redirecting...,,200,
http://www.xinhuanet.com/english/2018-02/11/c_136965608.htm,"UK Labor party outlines plans to re-nationalise rail, energy and water utilities - Xinhua | English.news.cn","Britain's main opposition Labor Party outlined plans Saturday that would see key services such as rail, energy and water brought back into public ownership.",200,
http://www.press-citizen.com/story/news/politics/iowa-poll/2018/02/10/many-iowans-see-mental-health-system-crisis-new-iowa-poll-finds/311312002/,73% of Iowans see mental-health system as in crisis or a big problem,"73% of Iowans see mental-health system as in crisis or as a big problem, new Iowa Poll shows.",200,
http://www.recordonline.com/news/20180210/small-business-owners-finding-profit-with-city-of-newburgh-revitalization,"Times Herald-Record: Local News, Politics, Entertainment &amp;amp; Sports in Middletown, NY",,200,
http://www.xinhuanet.com/english/2018-02/11/c_136965591.htm,Commentary: Daimler's quote incident a reminder of principle for foreign firms - Xinhua | English.news.cn,"German automaker Daimler AG recently quoted the Dalai Lama in one of its social media posts, with the gaffe drawing sharp and widespread criticism in China.",200,
http://www.bordermail.com.au/story/5220815/belvoir-seizes-the-advantage-against-north-albury-on-day-one/,"Belvoir holds the upper hand against North Albury on day one | The Border Mail | Wodonga, VIC",Belvoir is within sight of crashing back into the top six and North in danger of falling out.,200,
http://www.wmcactionnews5.com/story/37476586/three-county-pursuit-ends-in-mans-arrest,,,404,bad_status_or_empty:404
http://fox8.com/2018/02/10/equifax-hack-put-more-info-at-risk-than-consumers-knew/,,,403,bad_status_or_empty:403
http://www.cbs46.com/story/37475796/police-2-officers-killed-responding-to-911-suspect-held,,,404,bad_status_or_empty:404
https://www.dailystar.co.uk/news/world-news/681110/war-terrorism-afghanistan-taliban-sas-UK-special-forces-double-size-middle-east,,,404,bad_status_or_empty:404
http://www.sundaytimes.lk/180211/business-times/ravi-and-janaki-pioneers-in-market-research-281057.html,Ravi and Janaki – pioneers  in market research | The Sunday Times Sri Lanka,,200,
http://www.theherald.com.au/story/5220684/new-call-for-indigenous-reparation-scheme/,,,404,bad_status_or_empty:404
